Row(tx_hash='bd90ef79e19c183c232ea993333d92746a9d11b08d56b04a0c32a7872e711650', time=1380816697, pubkey='{1Fj8QatpHtV3FuqxhUEeYK8kmGcSN3EN3n}', values=9.999799728393555)
Row(tx_hash='0e59fd9b56eb66a8cac70beaf9de2605f04b263008194832d518a201bc42407f', time=1382530897, pubkey='{1D5NxztvrVSsBA5Yc9RCZJWQYJ5MgC7N8z}', values=2.0)
Row(tx_hash='49521f753ca3274a62ae92f861305ded925e80d0e24f5ebd4cae40ea29e44210', time=1381930178, pubkey='{1EyNoagZyGi9G4ntcgyT3rZa2vy3qyTpVn}', values=2.0)
Row(tx_hash='1097457c066f7a141b88942df35dfb4ef1b5d042eb2da17ef1218af8038e294c', time=1397759780, pubkey='{1AjZPMsnmpdK2Rv9KQNfMurTXinscVro9V}', values=2.0)
Row(tx_hash='8ad543a14a93d72aadcd0df2582f4282dcafdbab7477899370e5d9eee89925e5', time=1405182527, pubkey='{1AjZPMsnmpdK2Rv9KQNfMurTXinscVro9V}', values=2.0)
Row(tx_hash='3407631af6f3301b115990059320ce9ebd8c6f03af5be0c03b1aac1c7e371001', time=1409178808, pubkey='{1AjZPMsnmpdK2Rv9KQNfMurTXinscVro9V}', values=2.0)
Row(tx_hash='88017324d23e707bd832e4306b6153a88d521602e3c961ceae957addcf68f22a', time=1401300267, pubkey='{1AjZPMsnmpdK2Rv9KQNfMurTXinscVro9V}', values=2.0)
Row(tx_hash='afa33a53a2b536aeac7165416326ec936ae2c9bc369053eefa2abe30a8032771', time=1414623380, pubkey='{1AjZPMsnmpdK2Rv9KQNfMurTXinscVro9V}', values=2.0)
Row(tx_hash='848f3b732d81624c4e310dcc8c67160fa98107dfb05e13645064c1cc470acd50', time=1381355571, pubkey='{1LmoZhPL7DXoNW82LmmzKTw1vEsoKUjK3F}', values=2.0)
Row(tx_hash='c9a9afe5ec34d65f3ec3804c44637ccc04d80405f38a7c588adf8ef4019c27c9', time=1383849407, pubkey='{1NMiiPNGb93VwTXGrJY8FPvnLnq2ZSdct1}', values=2.0)
Row(tx_hash='1f5df5612c38963f95e17dd933238536d50f87831f4be95806f4b24b95b11e03', time=1381302070, pubkey='{13RZBcRRFWoee6mMxBjB6NuB4PU6U9ZQay}', values=2.0)
Row(tx_hash='531a94f7cd78a27b0be4a2bf0767f55c79d28b9beacf7bcf2d9f692303663016', time=1381272609, pubkey='{1NzQGLLzxWumfnP2he2bQhdmxu4ka5i9Uj}', values=2.0)
Row(tx_hash='62737a346a83ad27901138f3e5f903ff490bc632e25d36a84a57965104158de1', time=1381977595, pubkey='{1N2bGYAqcZJ1nBDpFo2rhGq4kSCWDYgKsG}', values=2.0)
Row(tx_hash='d38b2b39695499e360dd4c73e7d6e6143011b73f53b94af42f327e80facb0860', time=1381624844, pubkey='{1aX2zTKBnZrtxGpPA8j77V2FfCn1EGSib}', values=2.0)
Row(tx_hash='a23fc92628136accec5c40704bc35919b79c52c149f57438a4fda71c8f4d6156', time=1382945767, pubkey='{1BF8JATdy7sB1v8XEyWH3paRnfEQKgUvZd}', values=2.0)
Row(tx_hash='b3009e5d8c246fb666bb847806ac05f3372e7a541000d68230b875b972601735', time=1382700140, pubkey='{18w41e49sSx3eSzm26L6iZ3rL9BAvzsF2u}', values=2.0)
Row(tx_hash='eb939f856f30d7793a5dababad2bbf35434ebc2ad2523c4baaab8bf2aa9508ae', time=1383739234, pubkey='{1UCJ8wot2HqfEEBebANG36FTVMpwAE44r}', values=2.0)
Row(tx_hash='0316ca9900d7b6379981c5fb5ce157166b351aa0e61d3818a84b763b5fb3d848', time=1381429271, pubkey='{13N36rkC9Pbei3Z2fyNYvLd8wJwMxdXji8}', values=2.0)
Row(tx_hash='be8a2e706769997c330b15cfd4b50db7852d079ed80054f07b1b4fe3e46ad72d', time=1381886845, pubkey='{15kXk9a3LbtECeMHpWE2AqTvPcu9VTaTFp}', values=2.0)
Row(tx_hash='bbb6e2a67baf1a5146b8c3c99e04651502aae00c3aa8f0f51fcd437f4e0edb89', time=1381920773, pubkey='{1HXEb9sDcGmLR29bMbTeFnvHPdeSrKZBsu}', values=2.0)
Row(tx_hash='ba5ac50e4ca0d55d27a398a25c0ba5c43a0c39d755ff3f2d6cf2d6c7a4e57fdd', time=1382588384, pubkey='{17fK93pKA6eAmqBB4vefWyi1AXyjTYr5ZY}', values=2.0)
Row(tx_hash='cbf8420f9d4d8fba6770e91c6f65b55fe667fdff2749b380e3fd45915a6177ba', time=1380932392, pubkey='{18iEz617DoDp8CNQUyyrjCcC7XCGDf5SVb}', values=2.0)
Row(tx_hash='6474f25cac9e4d4e993f8fbb75413695b9d11618d7a3e8761b5ec0a59f67b476', time=1382297241, pubkey='{18iEz617DoDp8CNQUyyrjCcC7XCGDf5SVb}', values=2.0)
Row(tx_hash='f3a7d163c7534a51a7baa730bcafa13a81bd52a3a76e1897f30aed3b5851cb9d', time=1381175131, pubkey='{18iEz617DoDp8CNQUyyrjCcC7XCGDf5SVb}', values=2.0)
Row(tx_hash='cda522a6aab73e9ea44c500979bafd14636369e11f9308bf034633ff2ed455dd', time=1380692040, pubkey='{18iEz617DoDp8CNQUyyrjCcC7XCGDf5SVb}', values=2.0)
Row(tx_hash='85805a37d6078116c8a3a00ab51c92f69fa1112541777f1c2fae0085d99357e6', time=1381103672, pubkey='{18iEz617DoDp8CNQUyyrjCcC7XCGDf5SVb}', values=2.0)
Row(tx_hash='a44e04ed305045f0701f833da3fd2916ae0dcf184d32a268d4ad514c778e60f3', time=1380941281, pubkey='{18iEz617DoDp8CNQUyyrjCcC7XCGDf5SVb}', values=2.0)
Row(tx_hash='b612bc6f9b3f8446ac84f5821b2770d2d1b0deeefd00733168e1ed50376909c6', time=1381520039, pubkey='{18iEz617DoDp8CNQUyyrjCcC7XCGDf5SVb}', values=2.0)
Row(tx_hash='9de0f8b158827e1296d241a8b0305794b8f86b9af27fefc90f773d662f87a166', time=1381026042, pubkey='{18iEz617DoDp8CNQUyyrjCcC7XCGDf5SVb}', values=2.0)
Row(tx_hash='f1db645fbca9a8044bce80699c8b849e44a75031555dcc24019589cb255b6c5b', time=1380666362, pubkey='{18iEz617DoDp8CNQUyyrjCcC7XCGDf5SVb}', values=2.0)
Row(tx_hash='fe8dc29cf03312a7864d614159dcafd5c69249d9f84e8cd95b580bacca8ea115', time=1380666754, pubkey='{18iEz617DoDp8CNQUyyrjCcC7XCGDf5SVb}', values=2.0)
Row(tx_hash='817539da958edccc77240fa7c08880ee3536f1a1d07945fe9b441231c69c386a', time=1380765196, pubkey='{18iEz617DoDp8CNQUyyrjCcC7XCGDf5SVb}', values=2.0)
Row(tx_hash='7f8360b6bd536bb78f502fa22604e4809c066dd6ecc8166d66ab44a5179b42e2', time=1381137750, pubkey='{18iEz617DoDp8CNQUyyrjCcC7XCGDf5SVb}', values=2.0)
Row(tx_hash='0336a3d970d7d163b9aee1cea87131b7678d8e51b8cca51c966d58ec15965d1c', time=1380937304, pubkey='{18iEz617DoDp8CNQUyyrjCcC7XCGDf5SVb}', values=2.0)
Row(tx_hash='3f32dbb6091630a6acf5f0ae7a53aad7f82de31c88e6d0ddeb75acab8f279eab', time=1380734401, pubkey='{18iEz617DoDp8CNQUyyrjCcC7XCGDf5SVb}', values=2.0)
Row(tx_hash='ff8021a85199f3ff34ef03f0ff2684128425bd78e8d3032888033939eba96f85', time=1381090216, pubkey='{18iEz617DoDp8CNQUyyrjCcC7XCGDf5SVb}', values=2.0)
Row(tx_hash='b5e7772bd281ac8850f6e49e1c176220fcd69b5c7d5637d0e05b7ec76ad84c44', time=1380895402, pubkey='{18iEz617DoDp8CNQUyyrjCcC7XCGDf5SVb}', values=2.0)
Row(tx_hash='9f093c5c7c9419890da474b15a32bb14272ded35d91d9e269bed50407dec8c5d', time=1381071855, pubkey='{18iEz617DoDp8CNQUyyrjCcC7XCGDf5SVb}', values=2.0)
Row(tx_hash='264eae09f9c2b2a0b3266db509a2805f55469f5b0e13d025e831bb549e2dd2bc', time=1381078390, pubkey='{18iEz617DoDp8CNQUyyrjCcC7XCGDf5SVb}', values=2.0)
Row(tx_hash='2124bd5d52672e9ffaef1edbfdd810f6e7f14bec94b2dd2d5c0fa0eaefeddf5a', time=1381495275, pubkey='{1EjoQZ5Rzoc3ZiJcP2doHxDh3NyZpGdhx5}', values=2.0)
Row(tx_hash='10ae6b51c25c76cb301cb6c222454255e7563cdd08c66c7a88d5c66edc6ac28c', time=1381303138, pubkey='{1J2vjU43q7Ga9moLvMz6vHEZtFGx5cTien}', values=2.0)
Row(tx_hash='baa318707b8d1b211f23cb52d24f9e9b41ef86bdd718f85f89bde28056ef8d15', time=1383940655, pubkey='{1DukvSVnaeGxYArhJcCVNbXZgxFjdJzNUx}', values=2.0)
Row(tx_hash='30e6bd89165506419f98644a181d4bb1ce480d92fcf4e04f9c073e03969cebd5', time=1382672117, pubkey='{1WWPwBRyUxs9qCKmf1QWQU1wsZbk8bGJg}', values=2.0)
Row(tx_hash='3b1face6909cf4d8e8c8dd16802751d0c145af8e8645798186f779fd3a68911d', time=1382455550, pubkey='{129U88iERn5dpjm2gdeaJBQWA87zeiULY2}', values=2.0)
Row(tx_hash='609655ca54680a9ed951ceff2144947830c604cbed3aa5997521b7c2e37ca93c', time=1381487844, pubkey='{12EEdNrva2FgqMHv33Maj8mNXXgWRy17Lq}', values=2.0)
Row(tx_hash='94303e7d7bb74c634f76e4a88b88460aeefba160f8313153f14174ea38811866', time=1385604280, pubkey='{1Hx2Mz59JgTELeAgwpyMKpc35MqY5Rm5B4}', values=2.0)
Row(tx_hash='464eafd794b3962a7693214117542451bfc2b04dab42ad4075a9acc072257ca4', time=1382522596, pubkey='{15XVKc4MPNxeHmdfWjX5nVFdT2X9hhuxfL}', values=2.0)
Row(tx_hash='608191db40b126182d69471a2232d5e1f40db93ae28a5c2a9c27b7956b412008', time=1382643575, pubkey='{19LHsVsHVbgtevDenVb2CNTDPM5hjxsBqU}', values=2.0)
Row(tx_hash='1dd6bd06b3866c71cd6ad01fcbca56e3ff863128bb1fe078b0210facef708ade', time=1383761783, pubkey='{1GovQ81qq8JyBAzcqK8T6CSUxpHf7BuFF8}', values=2.0)
Row(tx_hash='e7a7a5f332afa1449bbf8cb3625eac1dd05edbd6984a32dc104ffc130684216a', time=1381251632, pubkey='{1LbsNHA5yTtUPmDozodEpvRQpBRNtuGuhu}', values=2.0)
Row(tx_hash='efcff05a97c5b91fb114b39d0579e587811033a467df0850b922d8c37040d8b9', time=1381332705, pubkey='{1Ntp9y37tWGpibxUs4jSzLkMnT4GRn9Txv}', values=2.0)
Row(tx_hash='19084e641549c6fcb5ba44534d5d121082809edcaf6850a544945d5d2e117bd1', time=1381295079, pubkey='{1P4wU3HaZT2ANajv4cnC2VD8t1WVUd4eo9}', values=2.0)
Row(tx_hash='3efbb682a0089da8dc2456dd0c70c4ac5e2dfd8e5bf995cbc1e47c4788d3c8c5', time=1381258159, pubkey='{12zWkbSTuKKe2mKgKJrrmZ5hm2xCDZJsQC}', values=2.0)
Row(tx_hash='3654d84f2e31cd29cac3affcb1e8f8343e474afb4c5dcd8bf4d0d64eee256418', time=1381849322, pubkey='{149DHg7KuLX5132CELLcf1zJ1tAi68mFNo}', values=2.0)
Row(tx_hash='f34bc4671c1e07d33918ceeba5e5bca049a2088d40829160b64e459840ca7632', time=1382958870, pubkey='{1KarHM9eLhGjNAxN28dP6EHPG6CoVHPG4C}', values=2.0)
Row(tx_hash='2366c02b1fea6f22f5c21ec15b1df2c8b58826f7005181153eb7ada1025c46e0', time=1382002225, pubkey='{154CfE38JJdkGK7jB7iDAXPFRGVmCSZLCb}', values=2.0)
Row(tx_hash='c1a0f21d7186531ef66624d19c8db78b101693c37f805389b74eaa2810c8da36', time=1381977222, pubkey='{1PLqvqitTbafqdmfMPPT8nKaJqJTVPxZms}', values=2.0)
Row(tx_hash='4714123d3cbc46b78c8b2bb469406534a8433634afa01725aa7f83992210d1c6', time=1382015633, pubkey='{1AHKr7uEemLay1AfSMaMtjMiPBUvUL9EJU}', values=2.0)
Row(tx_hash='341b1a7f0fecce7470ac4de1a5d8498bd7c44b4fa496a1888196f1b7403644fc', time=1381466557, pubkey='{1AQGdK9vXfvP8jN1k1bG9hGk9Dfy9gfHxP}', values=2.0)
Row(tx_hash='9d77cddefc372c62634754970223772b509e6185c7735d42af634a66d9fbb039', time=1384841492, pubkey='{1HwbWAqoqL5cytfZRCoaD3P4WwtdeVjjs5}', values=2.0)
Row(tx_hash='5663a634fb444cdaf9b28f30f08df0d55d9ad4e8c3b0f6a77fa086781196597c', time=1383828977, pubkey='{1BhyNjRFU1Ywa6LFREPNetexsJyArcoA2p}', values=2.0)
Row(tx_hash='f38f0d3f7502d5d1cfe770843887b9ceb10af9034dda0ef44b1ed032eb8957ec', time=1381418798, pubkey='{172fBq95Vw5qzR6TpNQDCjuj6Q3EiCPw7V}', values=2.0)
Row(tx_hash='b065ed72d04a5a9fbb3343de8da8e4e39f85241c41ec3bcc438a36ec47766ebd', time=1382643575, pubkey='{1fkey8rWjxhxgSaKscEfSHrENqz595nGq}', values=2.0)
Row(tx_hash='162c5ca49472a214626c62c03c00b5c6cda9f994fc62b0163b9f6f421bccd394', time=1382694922, pubkey='{1AEhRR23Pg2tzWFPSjxNW52T2DDnbRpMGT}', values=2.0)
Row(tx_hash='54f06dc2a04a86ea9b30fbe404cd186ef013f880aa3a6fe13e2fa0f700efd10e', time=1381244249, pubkey='{12xkY3XezVZUsetYYxutJSUUSLQ2byyRBJ}', values=2.0)
Row(tx_hash='eeebbf66ba9686981e3c056779be82e569bf7655dcf06519ba40c06e6955a5cd', time=1384127061, pubkey='{1Psk3JsaE97rubL9mu9GqM4S9yj1hmhtQe}', values=2.0)
Row(tx_hash='3a5afd391ebc1472a35b28e8acbedcfdf31ae49a4a05c0e87d0ae697d88361ca', time=1385474815, pubkey='{12vNSdg6TeS259ZJBuJu2xZrAqVkmNqSu9}', values=2.0)
Row(tx_hash='4337b39db0d2f1d085f8b40f49384a2afe410232ef635cfc4a43be0f30752890', time=1385147191, pubkey='{13CtRbwChs6jrC3WDP7XxU5EzSmQ3eAhvP}', values=2.0)
Row(tx_hash='9f4c92042aacc7d3ea669c7ad0cc0e6c3bdbadf3f3ae4dcd66037537ce5bc973', time=1382486191, pubkey='{1F5USwafW7bbgzPU7xcnaV7FJztBgGLzt7}', values=2.0)
Row(tx_hash='31d4836282551d55fc1a1a5b62cfd9b9be61868446fbe4f8f30b8dd93dbb5dc2', time=1381406371, pubkey='{1GecZMfEtpWgEZaWXyGyehmuzXKCW9DhGL}', values=2.0)
Row(tx_hash='d42610bccca00b0f2c405ab3ebe3aade4130f2ee9fe5e2d185d1fcdabaa5b49c', time=1381579656, pubkey='{1KFqey6J9NP2vvUCpgEuvk22iFysVqCSPt}', values=2.0)
Row(tx_hash='1ef477e2165b85c25429160f4ea530b9602d92b5a74fc681d6db98ff098d7411', time=1381833952, pubkey='{1ALzUKGxniXVkcdoBERpNre19257QH3R8R}', values=2.0)
Row(tx_hash='cac6e1b07d7a2db882fd1e3e10c8f90a8beeceefdb29336ce325b962dc66e26c', time=1382630481, pubkey='{1HuY8s3zB6msu3Kv7R9TtVctReyVbyuicQ}', values=2.0)
Row(tx_hash='266a1d143983e42aed4704ae6cdac854b67c3d91699fa020a9b80aa1a566fce8', time=1382992684, pubkey='{1LYWiERCo6m7fEykJ4uuHuCtmeokV4haPy}', values=2.0)
Row(tx_hash='4c42b5d0e88e3a79ba24db51610ee8653bdd9e31d549dd01b4ebef5334acae02', time=1382559664, pubkey='{1Ni2d6ntLrza9646HmdSgymseAibe8oyKG}', values=2.0)
Row(tx_hash='99351ea81418e2a764b7931261cbec1be7cfdf994d7e60e01117e76e7991f78c', time=1381943595, pubkey='{19sUq7btf49S4gMBKES4NUa5ez8dZqX84N}', values=2.0)
Row(tx_hash='10f0ad02fe9c36fb858183d306dd62c2a4fcdd198f00720368040e6a9d75a29a', time=1381487450, pubkey='{1Bkq2Fu1VZCG9c9hgTahV6yAkC4Rmm8ypG}', values=2.0)
Row(tx_hash='d6bf5dad46d21740d02b87f326b361b5fc26b88a55cadbcb8fa69df5589c2aff', time=1381839715, pubkey='{1KiJiDFptxgogXb6iMfvsQ3bdfaZrUXuFs}', values=2.0)
Row(tx_hash='f199f7586900177cd2cfa13793434101a32dd1ca142d49056e259e2580b8211a', time=1383093678, pubkey='{13MjaSU6vKCNgWLB9dVi2gZ4LNeAUSokMr}', values=2.0)
Row(tx_hash='350f8902c18edf63eeb043560f02a623fcd8dc0734f2c7b478411f098e0651b9', time=1383937051, pubkey='{1GfYHVDVvb2g6a3mK1xDTPB3CLiZ8Gs6Jz}', values=2.0)
Row(tx_hash='cdcd7cb7302fdc80fc6b50cc7340ac7745d58459c9505350c41944072908f97c', time=1384554464, pubkey='{1J8kNsXiDkoaHH54UidfhQya3ztH4CVWhF}', values=2.0)
Row(tx_hash='fb364b494f8177c188d99a4bc82d3974bf5f0ed209436434f0525c80521dd862', time=1381236509, pubkey='{13S4DGMrq2FNeMCR6w3TQwVGGDN641kMTK}', values=2.0)
Row(tx_hash='46c8d3dea86c63aa44803cd5a7a15d331be42a89d79ef2f3461b53b6fc87afa4', time=1382099773, pubkey='{1EKdXWq2RZqPKyfgY2FhzVsNGhkJB3aScJ}', values=2.0)
Row(tx_hash='efeb1e908f944eef5a4336f49a735c10e92282a7672c83d7cf76c2e5bde8c4a4', time=1382636052, pubkey='{1GQweUgXZAtzbgrTYCBveUmtmL9d8VTiRn}', values=2.0)
Row(tx_hash='85fba53f4cf8cfa474f81aee45a6c194a8f7bfe624d9f1e210c5ba9f968360e7', time=1381264993, pubkey='{1JsMYv9rEe1FCDfejvJyviRqnGf9pStZ6e}', values=2.0)
Row(tx_hash='d65163380234eb373a688825d326232025170e5482da747e06c98219715a93b2', time=1381901740, pubkey='{1KaL5hmQ8apJWP67WhsJ1685cdtQjerc5w}', values=2.0)
Row(tx_hash='2a213149560f4f705e121a554c1e47642a4d85beac86442e52ec2a3d4c93b35d', time=1382630481, pubkey='{1Q3BJuu8t99i23wNF4pk8rLsKwLWWT9xvn}', values=2.0)
Row(tx_hash='2b48f0601690f950ddb23d0f4e2e878c900d703d3793b2283736e45d1edc798d', time=1385337508, pubkey='{1vtbjSigZsfg9APnoANQUpG3nsYczRPy1}', values=2.0)
Row(tx_hash='aaf0f21d1ca940e31590afff35297ce4b079a30349cda83d38c289b4a56589ee', time=1381238453, pubkey='{12Z71WcLDC6pLQiyWATU2xx91455PeE3ki}', values=2.0)
Row(tx_hash='4efb1dd05f0a8d8ca684094315cbd8845f94de69bdaa623b55285d6b5b1257aa', time=1382474376, pubkey='{1PcM4ytXhzSubRCLvVm21BG3os7gCjDAEy}', values=2.0)
Row(tx_hash='ee76ed5c2f5dd5a83761611efb670c7ec7d5fa854c18504a11edaa53cd6c294f', time=1381479324, pubkey='{1AfnpkhYunFmZWb7tw2vwgc3DB99CU9HzM}', values=2.0)
Row(tx_hash='ccdf0c309936eed12b3c57d499e39a0ac99a61ff04a0145085c3be5cd2e1e7c6', time=1382594626, pubkey='{1CkwD26HPNaDBwUjQK6ZPmfpmWH1aiDHUa}', values=2.0)
Row(tx_hash='8e840bc34d730449dc5044b47440510a8087de09fc351cc3f66b94e7ae60157b', time=1385464035, pubkey='{1HwF7DXbxxzvRP7U5uRqVh1jw2wzjt9mrP}', values=2.0)
Row(tx_hash='2e55371fb2a60bf9bce08e8374d0975d49df2df2eb04bc24dae442c9ceb3ac9e', time=1382094150, pubkey='{17ssaL5PDbsZswVaKNou4pGEkwP1ZeEjs7}', values=2.0)
Row(tx_hash='291b368f49a2c6a507e564d4f624770aec7d0763088b41e3a748bcad1832f281', time=1380648759, pubkey='{1CLjRj6Ff6WKf8MJYc1kpbNXF2Lgr3eAer}', values=2.0)
Row(tx_hash='311f5d87459be5928754ec967396818f5bf9e6281538c4b3df68adb291bb6c66', time=1383761783, pubkey='{1Hojtyssp7qz7RwT4eKRYtP2nrZ96H3qZg}', values=2.0)
Row(tx_hash='9e7764181b5d93dde674535ee5c4a21937ea3913f77e5c57fcdd119909dd06f0', time=1382029255, pubkey='{1JKJByjqRibD5oYbLujEc3hwSgQmWb1FNU}', values=2.0)
Row(tx_hash='630a621da68d0d40eb745b6b0f122e9aee2ab742b6cb2744f0b9f66851f1546f', time=1383716435, pubkey='{13PBA8pCYJTKWTVSzG1kcVfKhJ2cKQPKhu}', values=2.0)
Row(tx_hash='00fc0f4691b140993688db51274531b1ce9d7b8a9dd8f440f2c14f4ffe8d0ddd', time=1383925975, pubkey='{14UNup9ys1w5HCC3zEj7nynF7aSFCJiyNQ}', values=2.0)
Row(tx_hash='a271c41969c1f7f2befe9f880428d6f1740844af148eb07f7e98ac09917b3846', time=1385329154, pubkey='{1GTTj2YiHZc1JF6wdY956QHTAKQDYCdwNA}', values=2.0)
Row(tx_hash='698e0fd717eb788f7e3db7f5298ffcbc6d8afa2c027a67b37d7f9bbf38d32249', time=1383745788, pubkey='{12cZEAGkTCnHmvgKP4GK1jXq36WrUkDiMh}', values=2.0)
Row(tx_hash='0a437e96711e24a2a6be7ce2cb89ec7772a9fe1a3e8ee80c0376b5000744c48e', time=1386039360, pubkey='{1CgRV3xjTSnWKj37w7zs8Tc4yc22xFygb3}', values=2.0)
Row(tx_hash='9d2107322b8ad1da48b3918019b50f2ffc9f9c2cb46f70cb67c8fa23a056b12b', time=1387131936, pubkey='{1CgRV3xjTSnWKj37w7zs8Tc4yc22xFygb3}', values=2.0)
Row(tx_hash='60d2ba8046de4105dce068b3225ee50cf967cf58fe13821617ae2fee76239f5e', time=1381322759, pubkey='{1EDhbqWc1u8HEQn9SRzx4dK2CC4RTubcEW}', values=2.0)
Row(tx_hash='996b76aa1c9df5255b648ce86e3a84826d899210e9133205f09a660aac7c1995', time=1381391422, pubkey='{1FXuyMgajuYWJHYNgY43bhMFjw8vprBUTD}', values=2.0)
Row(tx_hash='fa18cd95f34a410df6bf1ed4b30ba795b858f71987049aca9739b5044af2c0b6', time=1384864984, pubkey='{1MG5UCeoUbQyGteP4ze1CYCbSuR9t9y7oa}', values=2.0)
Row(tx_hash='4c00b4b12557d1c1d4de49766393307e4c40c4591ec30e7845c0b33c935f398a', time=1384424020, pubkey='{1MG5UCeoUbQyGteP4ze1CYCbSuR9t9y7oa}', values=2.0)
Row(tx_hash='abc7b8737facd3ccdef1f8365da0ab144a0344a9c4679dc7c15d83135ddd2e6b', time=1383923561, pubkey='{12mPaFLrUsqr18eh5LxJ2vjda4Tj79YNzB}', values=2.0)
Row(tx_hash='969ad72dd57dc9b6ace662e49adc3d736657ab62adb2c8505d6bcca903087232', time=1381845909, pubkey='{1HL71LjsvspbhhKhWUyAV9XHt37s3zoy33}', values=2.0)
Row(tx_hash='383a5a69cbb35486c40eda0bb1dcf3f0b0d96bb17a47235848fb1a66319e3e44', time=1383275128, pubkey='{1Lr9HrVPMqE6hBUor4F9bQn4oevazwGGLT}', values=2.0)
Row(tx_hash='28d2a0180407f6e97c44068a3e3e2016f1dcbabfd36e2e2501114b6b6c14fd66', time=1382687356, pubkey='{16c1UiYKg72aL5Y2wopkuWgMC8rSHhgWZr}', values=2.0)
Row(tx_hash='4b6b95d097fc3f14c397a1e5491a0c647a78efcee8bfc8f7587f109d1224fa34', time=1383758365, pubkey='{1CTM19Ri6f47VqqD5JA8L2v6tytttHejqq}', values=2.0)
Row(tx_hash='69414a08aed1e2b3a3c993f72cc77275ef668ee3c2ab365e5b03742f190db09b', time=1381855852, pubkey='{1Dp9xaJ7vgpma9iyp9Xg4XDHZpX1qnW8RP}', values=2.0)
Row(tx_hash='dc1a4b112f11c7a74eb2853746dcd035d7bf2952e5e7ffb1b672be305bf0c332', time=1382031365, pubkey='{14y9mdPgoHKW4jAGniWiKJa1dHsKoMHnr9}', values=2.0)
Row(tx_hash='e1443463435caf35bd538d59189e615ad794f2c30d639184a60299e95d86af8c', time=1382696771, pubkey='{1HNiqcy59y3toikWoECd73XP8DJxGJ2sxU}', values=2.0)
Row(tx_hash='fe8826cad29ac0b1bde5c6b6fab58763d7f8d35496e263f867e733daed39649e', time=1385473116, pubkey='{18CgGQm7gi8XNeJfcyWQnzXGyzB5HY5Sr}', values=2.0)
Row(tx_hash='0b4d483f027226c19fa2f542f65ca532ed07d5ef426a2d75af639d9ed35c505b', time=1381376078, pubkey='{1CnLpveGjnL3T1a9h2N7ekZLQM9odjuxDr}', values=2.0)
Row(tx_hash='06046493c7e02304f89c86a307327a933859ce377dd88a3ad1b194587b35e231', time=1381450045, pubkey='{137tDrDAoh24crTwNqTcAa3HanFVupE2dB}', values=2.0)
Row(tx_hash='18958e35b6090cefb244f98157fcaaee7e1f9017ea50b9e3117281b17585e504', time=1381999927, pubkey='{1HuXuo6KaUZUwRS5apbcDZz94MMgaoEBfG}', values=2.0)
Row(tx_hash='394ca70f8d37d0c6491715b7443a9368fbc71866d0f27a2383cce71b6cde62ed', time=1382737512, pubkey='{16Zaif2w3W7JHktZqvgrnNk7up2kFi914E}', values=2.0)
Row(tx_hash='e2e1baafc31faeabb2e3d3192a7ac3cb4a9e3166ff33a3b816c51a09fc3fd53a', time=1383757761, pubkey='{1FpnnbNyRYULiCqUWTBnpb2r9ke834EjLZ}', values=2.0)
Row(tx_hash='781d17b3fddc30a3cf4fb924ce7b4ca1a1ce50eada4c298dde1f76d3fd08e22f', time=1383959397, pubkey='{1JqrSXoWKcjpSr1bfzu7Gbyiyho3CYVKGu}', values=2.0)
Row(tx_hash='108a166ca11274a86c364727e7c8e11bd0476bba22117d07b8c4ad4df431a73c', time=1381260445, pubkey='{14ujLQwtnQjnxyp7KtyHKhj8dsgoBkTwcb}', values=2.0)
Row(tx_hash='821ce99ba758cab0dc21235a9d95941e6edd712dcc3ec4a5b3c23c9b875f4bbd', time=1381414218, pubkey='{17mdKEAqspuuvtS6kcZZft7JBjscAQLjrL}', values=2.0)
Row(tx_hash='d23d26eb7ff20ceb408fc2db93d29650a8e60f8779583252d0773868897ac81d', time=1382132695, pubkey='{1KfY1pzLRHDPHzGjzqHyfrKmy3Z2Z4ifeW}', values=2.0)
Row(tx_hash='97c6f75dd66caff54ede1b926eca0669d8c5171a7e60ca5182e627fe4e57262e', time=1387100050, pubkey='{1LbJLb2kgqA2aZo5radKYsQP27wi7oNpis}', values=2.0)
Row(tx_hash='4c2357d488e2ee81ad84789cc88d7af267e4b1301eb768db641661ea297dd7da', time=1387396079, pubkey='{1LbJLb2kgqA2aZo5radKYsQP27wi7oNpis}', values=2.0)
Row(tx_hash='0da781b82c1fb4535c0fcc10a0c81f0a22c3d323b74913fea25bba7d37e12674', time=1393311457, pubkey='{1LbJLb2kgqA2aZo5radKYsQP27wi7oNpis}', values=2.0)
Row(tx_hash='f2e5c620ee3d8b184629a79d069782fed0eea8f5dc699a15e6997f72e3bd2205', time=1410399939, pubkey='{18ixwb5si3AQBpjkUA91vGE3ESoynXd95g}', values=9.99999993922529e-09)
Row(tx_hash='1363a7834c663f7eec5c96c457242cfaca05fc09898b8141648b32c342be1547', time=1382439454, pubkey='{1AEoiHY23fbBn8QiJ5y6oAjrhRY1Fb85uc}', values=9.99999993922529e-09)
Row(tx_hash='53bb3bf20839342bb0e4ae58ee992f85271526c4677e1411e4cbed5de728e3b9', time=1382430094, pubkey='{1AEoiHY23fbBn8QiJ5y6oAjrhRY1Fb85uc}', values=9.99999993922529e-09)
Row(tx_hash='40d64d0b89dd2181e2b64fc06bfdd05cd92c0e10657887c6bad9b20d78833c72', time=1381837374, pubkey='{1AEoiHY23fbBn8QiJ5y6oAjrhRY1Fb85uc}', values=9.99999993922529e-09)
